city,link,price,title,location,builtArea,usableArea,bedrooms,bathrooms,floor,age,condition,garage,orientation,energyCertificate,communityExpenses,airConditioning,elevator,houseHeating,houseHeatingType,terrace,swimmingPool,swimmingPoolType,houseType,photo,latitude,longitude,geometry
1,https://www.pisos.com/alquilar/piso-cerro_el_molino28942-29184868352_107500/,875.0,Piso en alquiler en Calle de Suecia,Cerro-El Molino (Fuenlabrada),97.0,,3.0,1.0,,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1075/100/1075_SOL6-CH-63149-0001_A_1_2022120112004931250.jpg,40.432244,-3.605971,POINT (-3.605971 40.432244)
1,https://www.pisos.com/alquilar/piso-san_blas_rosas28022-32596209099_100500/,1300.0,"Piso en alquiler en Calle de Suecia, cerca de Calle de María Sevilla Diago",Rosas (Distrito San Blas. Madrid Capital),97.0,85.0,2.0,2.0,5.0,,,1,Oeste,,,,1,1,Gas natural,0,1,Comunitaria,,https://fotos.imghs.net/l/1005/940/1005_183088409940_1_2023031310031405816.jpg,40.432244,-3.605971,POINT (-3.605971 40.432244)
1,https://www.pisos.com/alquilar/piso-cerro_el_molino28943-32565370679_100500/,950.0,Piso en alquiler en Calle de Suiza,Cerro-El Molino (Fuenlabrada),107.0,,3.0,2.0,,,En buen estado,1,,,,Frío,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1005/327/1005_3680327_1_2023030921030348217.png,40.450925,-3.369149,POINT (-3.369149 40.450925)
1,https://www.pisos.com/alquilar/piso-san_fermin-31735222801_100500/,920.0,"Piso en alquiler en Calle de Taconera, cerca de Calle de la Estafeta",San Fermín (Distrito Usera. Madrid Capital),58.0,,3.0,1.0,2.0,,En buen estado,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/127/1005_2001_20010001_1127_1_2023020918024882154.jpeg,40.372922,-3.69218,POINT (-3.69218 40.372922)
1,https://www.pisos.com/alquilar/piso-san_diego28053-30026014449_100500/,740.0,Piso en alquiler en Calle de Tajos Altos,San Diego (Distrito Puente de Vallecas. Madrid Capital),68.0,,1.0,1.0,1.0,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1005/161/1005_3638161_1_2022121220121969905.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-30903148753_100500/,2350.0,Piso en alquiler en Calle de Talavera,Hispanoamérica (Distrito Chamartín. Madrid Capital),170.0,136.0,2.0,3.0,,,En buen estado,,Sur,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/312/1005_100119312_4_2023012522013340398.jpg,39.948648,-3.726064,POINT (-3.726064 39.948648)
1,https://www.pisos.com/alquilar/piso-san_blas_salvador28027-31764314971_100500/,900.0,"Piso en alquiler en Calle de Tegucigalpa, cerca de Calle de Tampico",Salvador (Distrito San Blas. Madrid Capital),65.0,55.0,1.0,1.0,0.0,,,,,,,,0,1,Central,0,0,,,https://fotos.imghs.net/l/1005/940/1005_174464709940_1_2023022311024016061.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-san_blas_salvador28027-32505871133_101000/,925.0,Piso en alquiler en Calle de Telémaco,Salvador (Distrito San Blas. Madrid Capital),68.0,58.0,2.0,1.0,,,En buen estado,,Sudeste,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1010/020/1010_222820_1_2023030808345131250.jpg,40.447824,-3.644432,POINT (-3.644432 40.447824)
1,https://www.pisos.com/alquilar/piso-villaviciosa_de_odon_el_bosque-31696146279_514034/,1400.0,Piso en alquiler en Calle de Tera,El Bosque (Villaviciosa de Odón),80.0,75.0,2.0,2.0,3.0,Entre 10 y 20 años,En buen estado,1,Este,,,Frío y calor,1,1,Central,1,1,Comunitaria,,https://fotos.imghs.net/l/514034/31696146279.514034/514034_31696146279_11_20230214185125266.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-alameda_de_osuna_barrio-30889306228_100500/,1400.0,Piso en alquiler en Calle de Tintín y Milú,Alameda de Osuna (Distrito Barajas. Madrid Capital),107.0,90.0,3.0,2.0,5.0,,En buen estado,1,,,,,1,1,Gas natural,0,1,Propia,,https://fotos.imghs.net/l/1005/323/1005_3656323_36_2023012511011332947.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-centro_palacio28013-30861936504_996542/,1950.0,Piso en alquiler en Calle de Torija,Palacio (Distrito Centro. Madrid Capital),116.0,110.0,2.0,2.0,1.0,Entre 10 y 20 años,En buen estado,1,Sur,,,Frío y calor,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/996542/30861936504.996542/996542_30861936504_4_20230123120743806.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-san_juan_bautista28043-32554181614_108900/,1260.0,Piso en alquiler en Calle de Torrecilla del Puerto,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),67.0,,1.0,,2.0,,,,,,,,1,0,,0,1,,,https://fotos.imghs.net/l/1089/003/1089_XA614-ROSALEDA_1D_PLANTA_3_1_2022080416182531250.jpg,40.438673,-3.638516,POINT (-3.638516 40.438673)
1,https://www.pisos.com/alquilar/piso-san_juan_bautista28043-32500905275_108900/,1315.0,Piso en alquiler en Calle de Torrecilla del Puerto,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),75.0,,1.0,,1.0,,,,,,,,1,0,,0,1,,,https://fotos.imghs.net/l/1089/011/1089_XA614-ROSALEDA_1D_1_2023031520152631250.jpg,40.438673,-3.638516,POINT (-3.638516 40.438673)
1,https://www.pisos.com/alquilar/piso-san_juan_bautista28043-31762232281_108900/,1480.0,Piso en alquiler en Calle de Torrecilla del Puerto,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),95.0,,1.0,,1.0,,,,,,,,1,0,,0,1,,,https://fotos.imghs.net/l/1089/037/1089_XA614-ROSALEDA_1D_bis_1_2022070116181031250.jpg,40.438673,-3.638516,POINT (-3.638516 40.438673)
1,https://www.pisos.com/alquilar/piso-san_juan_bautista28043-28411672607_108900/,870.0,Piso en alquiler en Calle de Torrecilla del Puerto,San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),38.0,,,,1.0,,,,,,,,1,0,,0,1,,,https://fotos.imghs.net/l/1089/037/1089_XA614-ROSALEDA_ESTUDIO_TIPO_B_bis_1_2022051216170031250.jpg,40.438673,-3.638516,POINT (-3.638516 40.438673)
1,https://www.pisos.com/alquilar/piso-san_juan_bautista28043-11765134885_108900/,980.0,"Piso en alquiler en Calle de Torrecilla del Puerto, 3",San Juan Bautista (Distrito Ciudad Lineal. Madrid Capital),43.0,,,,0.0,,,,,,,,1,0,,0,1,,,https://fotos.imghs.net/l/1089/135/1089_XA614-ROSALEDA_ESTUDIO_1_2022051216170031250.jpg,40.450792,-3.650379,POINT (-3.650379 40.450792)
1,https://www.pisos.com/alquilar/piso-ciudad_lineal_san_pascual-25039905262_108900/,1645.0,Piso en alquiler en Calle de Torrelaguna,San Pascual (Distrito Ciudad Lineal. Madrid Capital),117.0,84.0,3.0,,10.0,,,,,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1089/011/1089_XA614-TORRELAGUNA_3D_PLANTA_11_1_2022062020143231250.jpg,40.443179,-3.654226,POINT (-3.654226 40.443179)
0,https://www.pisos.com/alquilar/piso-sant_pere_santa_caterina_la_ribera08010-32597591300_101300/,2000.0,Piso en alquiler en Calle de Trafalgar,Sant Pere-Santa Caterina-La Ribera (Distrito Ciutat Vella. Barcelona Capital),103.0,87.0,1.0,3.0,,Más de 50 años,En buen estado,,,,,,1,1,,0,0,,,https://fotos.imghs.net/l/1013/404/1013_inmo_01427_316404_11_2023030407150531250.jpg,41.437562,2.219609,POINT (2.219609 41.437562)
1,https://www.pisos.com/alquilar/piso-ciudad_universitaria28040-30008461996_100500/,1600.0,Piso en alquiler en Calle de Tremp,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),122.0,115.0,3.0,2.0,5.0,,En buen estado,1,,,,,1,1,Central,1,0,,,https://fotos.imghs.net/l/1005/037/1005_3641037_1_2022121912120480199.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-ciudad_universitaria28040-31699933545_100500/,1600.0,Piso en alquiler en Calle de Tremp,Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),122.0,115.0,3.0,2.0,5.0,,En buen estado,1,,,,,1,1,Central,1,0,,,https://fotos.imghs.net/l/1005/023/1005_3679023_1_2023022712021235526.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-palomeras_bajas28018-31688371664_107500/,760.0,Piso en alquiler en Calle de Tristana,Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital),78.0,,2.0,1.0,,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1075/100/1075_SOL6-A0-96354-0001_A_1_2021092412012631250.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-hortaleza_canillas28043-32553635182_100500/,850.0,"Piso en alquiler en Calle de Ulises, cerca de Calle de la Liebre",Canillas (Distrito Hortaleza. Madrid Capital),77.0,,1.0,1.0,1.0,,,1,,,,,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1005/940/1005_174492119940_1_2023031510031410535.jpg,40.456921,-3.655137,POINT (-3.655137 40.456921)
1,https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-30927700094_100500/,1800.0,Piso en alquiler en Calle de Uruguay,Hispanoamérica (Distrito Chamartín. Madrid Capital),68.0,65.0,2.0,1.0,3.0,,,,,,,,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1005/935/1005_172841219935_1_2023011218011494329.jpg,40.442787,-3.650225,POINT (-3.650225 40.442787)
1,https://www.pisos.com/alquilar/piso-pavones-31686143423_100500/,1300.0,Piso en alquiler en Calle de Valdebernardo,Pavones (Distrito Moratalaz. Madrid Capital),100.0,95.0,3.0,1.0,2.0,,,,,,,,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1005/930/1005_182150448930_1_2023022421020902164.jpg,40.402791,-3.630983,POINT (-3.630983 40.402791)
1,https://www.pisos.com/alquilar/piso-hortaleza_canillas28043-32538472587_100500/,1500.0,Piso en alquiler en Calle de Valdecaleras,Canillas (Distrito Hortaleza. Madrid Capital),90.0,80.0,3.0,2.0,3.0,,En buen estado,,Este,,,,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1005/304/1005_3682304_1_2023030612034194089.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-moncloa_aravaca_aravaca28023-31711662536_107700/,1175.0,Piso en alquiler en Calle de Valdivieso,Aravaca (Distrito Moncloa-Aravaca. Madrid Capital),72.0,72.0,2.0,1.0,,,,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1077/340/1077_0085-00340_1_2023021711211331250.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28012-32527966908_100500/,1150.0,Piso en alquiler en Calle de Valencia,Embajadores-Lavapiés (Distrito Centro. Madrid Capital),61.0,,2.0,1.0,,,En buen estado,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1005/980/1005_100763980_1_2023031022035622652.jpg,40.406546,-3.699866,POINT (-3.699866 40.406546)
1,https://www.pisos.com/alquilar/piso-aranjuez_centro-945856909996028_109800/,975.0,"Piso en alquiler en Calle de Valeras, 15",Centro (Aranjuez),120.0,110.0,3.0,2.0,2.0,Entre 10 y 20 años,En buen estado,1,Suroeste,,,,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1098/028/1098_0_foto_20230131214428852_945856909996028.jpg,40.031817,-3.608621,POINT (-3.608621 40.031817)
1,https://www.pisos.com/alquilar/piso-latina_aluche28047-30912949559_516127/,1500.0,Piso en alquiler en Calle de Valmojado,Aluche (Distrito Latina. Madrid Capital),130.0,120.0,4.0,2.0,5.0,,A estrenar,,,,,Frío y calor,0,1,Gas natural,0,0,,,https://fotos.imghs.net/l/516127/30912949559.516127/516127_30912949559_1_20230111131911401.jpg,40.390105,-3.757785,POINT (-3.757785 40.390105)
1,https://www.pisos.com/alquilar/piso-sol_barrio28013-32592885585_108900/,5500.0,Piso en alquiler en Calle de Valverde,Sol (Distrito Centro. Madrid Capital),182.0,,2.0,2.0,,,A estrenar,,,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1089/080/1089_XA633-4508A_1_2023031816201331250.jpg,40.49565,-3.687919,POINT (-3.687919 40.49565)
1,https://www.pisos.com/alquilar/piso-palos_de_moguer28045-32565377454_100500/,1650.0,"Piso en alquiler en Calle de Vara del Rey, 4",Palos de Moguer (Distrito Arganzuela. Madrid Capital),126.0,80.0,2.0,2.0,,,En buen estado,,Norte,,,,1,0,,1,0,,,https://fotos.imghs.net/l/1005/081/1005_100750081_1_2023030922033693789.jpg,40.402117,-3.689487,POINT (-3.689487 40.402117)
1,https://www.pisos.com/alquilar/piso-puerta_de_madrid_el_juncal28802-30903188509_107500/,780.0,Piso en alquiler en Calle de Vázquez de Coronado,"Puerta de Madrid, El Juncal (Distrito Reyes Católicos. Alcalá de Henares)",86.0,,3.0,1.0,,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1075/100/1075_SOL6-CG-15543-0001_A_1_2023012812005631250.jpg,,,POINT EMPTY
1,https://www.pisos.com/alquilar/piso-fuentelarreina28035-32595526311_100500/,1995.0,Piso en alquiler en Calle de Vegafría,Fuentelarreina (Distrito Fuencarral-El Pardo. Madrid Capital),205.0,,4.0,3.0,,,En buen estado,,Sur,,,,1,1,Central,1,1,,,https://fotos.imghs.net/l/1005/412/1005_100468412_1_2023032122030197812.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-ciudad_universitaria28035-33400569968_100500/,1050.0,"Piso en alquiler en Calle de Velayos, 16",Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),60.0,,2.0,1.0,,,En buen estado,,Sur,,,,1,1,Central,0,1,,,https://fotos.imghs.net/l/1005/098/1005_101073098_1_2023041122042005510.jpg,40.465966,-3.7255,POINT (-3.7255 40.465966)
1,https://www.pisos.com/alquilar/piso-ciudad_universitaria28035-945856909977280_109800/,1500.0,"Piso en alquiler en Calle de Velayos, 6",Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital),125.0,120.0,4.0,2.0,1.0,Entre 30 y 50 años,En buen estado,,,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1098/280/1098_0_foto_20221004110229742_945856909977280.jpg,40.46555,-3.72585,POINT (-3.72585 40.46555)
1,https://www.pisos.com/alquilar/piso-golf_el_carralero28222-32568936677_100500/,1400.0,Piso en alquiler en Calle de Velázquez,Golf-El Carralero (Majadahonda),120.0,91.0,3.0,2.0,3.0,,,1,Este,,,,1,1,Gas natural,0,1,Comunitaria,,https://fotos.imghs.net/l/1005/988/1005_183068947988_1_2023031516030903783.jpg,40.423554,-3.684061,POINT (-3.684061 40.423554)
1,https://www.pisos.com/alquilar/piso-abantos_monte_carmelo_el_rosario-31749948694_103800/,720.0,Piso en alquiler en Calle de Velázquez,Abantos-Monte Carmelo-El Rosario (San Lorenzo de El Escorial),85.0,,3.0,2.0,2.0,,En buen estado,,,,,,0,1,Calefacción individual,0,0,,,https://fotos.imghs.net/l/1038/744/1038_0833-744_1_2023020712383431250.jpg,40.423554,-3.684061,POINT (-3.684061 40.423554)
1,https://www.pisos.com/alquilar/piso-recoletos28001-95876892545_996542/,2200.0,"Piso en alquiler en Calle de Velázquez, cerca de Calle de José Ortega y Gasset",Recoletos (Distrito Salamanca. Madrid Capital),98.0,90.0,2.0,2.0,1.0,Entre 30 y 50 años,Reformado,,Sur,,,Frío,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/996542/95876892545.996542/996542_95876892545_3_20200630185026374.jpg,40.423554,-3.684061,POINT (-3.684061 40.423554)
1,https://www.pisos.com/alquilar/piso-salamanca_castellana28006-30874549907_101800/,4350.0,"Piso en alquiler en Calle de Velázquez, cerca de Calle de Padilla",Castellana (Distrito Salamanca. Madrid Capital),196.0,,3.0,3.0,,,En buen estado,1,,,,,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/1018/433/1018_32930433_1_2023011019011457049.jpg,40.423554,-3.684061,POINT (-3.684061 40.423554)
1,https://www.pisos.com/alquilar/piso-recoletos28001-97525045383_517093/,7500.0,"Piso en alquiler en Calle de Velázquez, cerca de Calle Hermosilla",Recoletos (Distrito Salamanca. Madrid Capital),471.0,400.0,6.0,5.0,6.0,Más de 50 años,En buen estado,1,Oeste,,Más de 100€,Frío y calor,1,1,Central,0,0,,,https://fotos.imghs.net/l/517093/90010257942.517093/517093_90010257942_2_20181204115211871.jpg,40.423554,-3.684061,POINT (-3.684061 40.423554)
1,https://www.pisos.com/alquilar/piso-recoletos28001-28366242566_996542/,4360.0,"Piso en alquiler en Calle de Velázquez, cerca de Calle Hermosilla",Recoletos (Distrito Salamanca. Madrid Capital),204.0,195.0,3.0,3.0,3.0,Más de 50 años,Reformado,,Este,,,Frío,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/996542/28366242566.996542/996542_28366242566_1_20221027124648822.jpg,40.423554,-3.684061,POINT (-3.684061 40.423554)
1,https://www.pisos.com/alquilar/piso-recoletos28001-28413938754_996542/,4360.0,"Piso en alquiler en Calle de Velázquez, cerca de Calle Hermosilla",Recoletos (Distrito Salamanca. Madrid Capital),204.0,195.0,3.0,3.0,3.0,Más de 50 años,Reformado,,Este,,,Frío,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/996542/28413938754.996542/996542_28413938754_3_20221018130023503.jpg,40.423554,-3.684061,POINT (-3.684061 40.423554)
1,https://www.pisos.com/alquilar/piso-recoletos28001-26668616411_996542/,4250.0,"Piso en alquiler en Calle de Velázquez, cerca de Calle Jorge Juan",Recoletos (Distrito Salamanca. Madrid Capital),120.0,115.0,2.0,3.0,7.0,Entre 20 y 30 años,Reformado,,Sur,,,Frío,1,1,Central,0,0,,,https://fotos.imghs.net/l/996542/26668616411.996542/996542_26668616411_1_20220824133319567.jpg,40.423554,-3.684061,POINT (-3.684061 40.423554)
1,https://www.pisos.com/alquilar/piso-cortes_huertas28014-31714182943_100500/,1450.0,Piso en alquiler en Calle de Ventura de la Vega,Cortes-Huertas (Distrito Centro. Madrid Capital),86.0,75.0,2.0,2.0,2.0,,,,,,,,0,1,,0,0,,,https://fotos.imghs.net/l/1005/940/1005_178178659940_1_2023021712021690786.jpg,40.424801,-3.714021,POINT (-3.714021 40.424801)
1,https://www.pisos.com/alquilar/piso-cortes_huertas28014-32555898926_101800/,1800.0,Piso en alquiler en Calle de Ventura de la Vega,Cortes-Huertas (Distrito Centro. Madrid Capital),85.0,,4.0,1.0,,,,,Este,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1018/678/1018_33414678_0_2023030711035901316.jpg,40.424801,-3.714021,POINT (-3.714021 40.424801)
1,https://www.pisos.com/alquilar/piso-ciudad_lineal_pueblo_nuevo28017-31720494597_521211/,830.0,Piso en alquiler en Calle de Vereda del Carmen,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),40.0,40.0,1.0,1.0,1.0,Menos de 5 años,A estrenar,,,,,Frío y calor,0,0,,1,0,,,https://fotos.imghs.net/l/521211/31720494597.521211/521211_31720494597_4_20230206192743284.jpg,40.329108,-3.993192,POINT (-3.993192 40.329108)
1,https://www.pisos.com/alquilar/piso-piovera28043-21722730992_108900/,1075.0,Piso en alquiler en Calle de Vicente Morales,Piovera (Distrito Hortaleza. Madrid Capital),48.0,,1.0,,2.0,,,,,,,,1,0,,0,1,,,https://fotos.imghs.net/l/1089/308/1089_XA614-ENCINAS_1D_ALG_308_1_2022051216170031250.jpg,40.433477,-3.641261,POINT (-3.641261 40.433477)
1,https://www.pisos.com/alquilar/piso-nueva_espana28016-32588979198_108900/,1750.0,Piso en alquiler en Calle de Víctor de la Serna,Nueva España (Distrito Chamartín. Madrid Capital),98.0,,2.0,2.0,,,,,Oeste,,,Frío y calor,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1089/060/1089_XA491-2006A_1_2023031416134731250.jpg,40.455835,-3.671723,POINT (-3.671723 40.455835)
1,https://www.pisos.com/alquilar/piso-ciudad_lineal_pueblo_nuevo28017-33432705437_100500/,1100.0,Piso en alquiler en Calle de Villaescusa,Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital),88.0,,3.0,1.0,5.0,,En buen estado,,,,,Frío,1,0,,1,0,,,https://fotos.imghs.net/l/1005/210/1005_3696210_1_2023040312042123724.jpg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-guindalera28028-33355005232_100500/,1500.0,"Piso en alquiler en Calle de Villafranca, 8",Guindalera (Distrito Salamanca. Madrid Capital),105.0,95.0,2.0,2.0,5.0,,,,,,,,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1005/855/1005_184989927855_1_2023040323040936259.jpg,40.434682,-3.665489,POINT (-3.665489 40.434682)
1,https://www.pisos.com/alquilar/piso-guindalera28028-33391078420_100500/,1400.0,"Piso en alquiler en Calle de Villafranca, 8",Guindalera (Distrito Salamanca. Madrid Capital),105.0,95.0,2.0,2.0,5.0,,,,,,,,1,1,Gas natural,1,0,,,https://fotos.imghs.net/l/1005/855/1005_185200067855_1_2023040914040896132.jpg,40.434682,-3.665489,POINT (-3.665489 40.434682)
1,https://www.pisos.com/alquilar/piso-lucero28011-33337892084_523960/,1300.0,Piso en alquiler en Calle de Villagarcía,Lucero (Distrito Latina. Madrid Capital),79.0,76.0,3.0,1.0,2.0,Más de 50 años,En buen estado,,Suroeste,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/523960/33337892084.523960/523960_33337892084_1_20230403182811335.jpg,40.404738,-3.754023,POINT (-3.754023 40.404738)
1,https://www.pisos.com/alquilar/piso-vicalvaro_ambroz28032-30837576044_100500/,880.0,"Piso en alquiler en Calle de Villajimena, cerca de Calle de Villablanca",Ambroz (Distrito Vicálvaro. Madrid Capital),59.0,,3.0,1.0,2.0,,En buen estado,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/123/1005_2001_20010001_1123_1_2023012714011655693.jpeg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-vicalvaro_ambroz28032-32598680927_100500/,920.0,"Piso en alquiler en Calle de Villajimena, cerca de Calle de Villablanca",Ambroz (Distrito Vicálvaro. Madrid Capital),50.0,,3.0,1.0,1.0,,En buen estado,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/192/1005_2001_20010001_1192_1_2023030618031536775.jpeg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-villaverde_los_rosales28041-31738763438_100500/,880.0,Piso en alquiler en Calle de Villajoyosa,Los Rosales (Distrito Villaverde. Madrid Capital),55.0,,3.0,1.0,4.0,,En buen estado,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1005/199/1005_2001_20010001_1199_1_2023022112024272050.jpeg,40.356383,-3.691301,POINT (-3.691301 40.356383)
1,https://www.pisos.com/alquilar/piso-villaverde_los_rosales28041-31677991053_100500/,890.0,Piso en alquiler en Calle de Villajoyosa,Los Rosales (Distrito Villaverde. Madrid Capital),54.0,,3.0,1.0,1.0,,En buen estado,,,,,,1,0,,0,0,,,https://fotos.imghs.net/l/1005/090/1005_2001_20010001_1090_1_2023021618020020914.jpeg,40.356383,-3.691301,POINT (-3.691301 40.356383)
1,https://www.pisos.com/alquilar/piso-villaverde_los_rosales28041-31726634930_107500/,890.0,Piso en alquiler en Calle de Villajoyosa,Los Rosales (Distrito Villaverde. Madrid Capital),67.0,,3.0,1.0,,,En buen estado,,,,,,0,0,,0,0,,,https://fotos.imghs.net/l/1075/100/1075_SOL6-CH-50871-0001_A_1_2023021112003431250.jpg,40.356383,-3.691301,POINT (-3.691301 40.356383)
1,https://www.pisos.com/alquilar/piso-recoletos28001-32553885183_100500/,2300.0,Piso en alquiler en Calle de Villanueva,Recoletos (Distrito Salamanca. Madrid Capital),61.0,59.0,1.0,2.0,5.0,,Reformado,,,,,Frío,1,1,Central,0,1,Comunitaria,,https://fotos.imghs.net/l/1005/367/1005_3684367_1_2023030818030507229.jpg,40.422341,-3.68605,POINT (-3.68605 40.422341)
1,https://www.pisos.com/alquilar/piso-recoletos28001-9221338557_100500/,4500.0,Piso en alquiler en Calle de Villanueva,Recoletos (Distrito Salamanca. Madrid Capital),200.0,,2.0,3.0,2.0,Más de 50 años,En buen estado,,,,,Frío,1,0,,0,0,,,https://fotos.imghs.net/l/1005/433/1005_2813433_1_2020111711115498157.jpg,40.422341,-3.68605,POINT (-3.68605 40.422341)
1,https://www.pisos.com/alquilar/piso-justicia_chueca28001-945856910001361_109800/,950.0,"Piso en alquiler en Calle de Villanueva, 2",Justicia-Chueca (Distrito Centro. Madrid Capital),75.0,62.0,2.0,1.0,3.0,Entre 30 y 50 años,En buen estado,1,,,,,1,1,Eléctrica,1,0,,,https://fotos.imghs.net/l/1098/361/1098_0_foto_20230227220159155_945856910001361.jpg,40.422862,-3.690061,POINT (-3.690061 40.422862)
1,https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_las_tablas28050-945856909768075_109800/,1600.0,"Piso en alquiler en Calle de Villava, nº 9",Las Tablas (Distrito Fuencarral-El Pardo. Madrid Capital),130.0,90.0,3.0,2.0,1.0,Entre 10 y 20 años,En buen estado,2,Este,,Más de 100 €,,1,1,Gas natural,1,1,Comunitaria,,https://fotos.imghs.net/l/1098/075/1098_0_foto_20220901135701895_945856909768075.jpg,40.444973,-3.703387,POINT (-3.703387 40.444973)
1,https://www.pisos.com/alquilar/piso-butarque28021-29212667670_525625/,845.0,Piso en alquiler en Calle de Villaverde a Perales del Río,Butarque (Distrito Villaverde. Madrid Capital),56.0,38.0,1.0,1.0,3.0,Menos de 5 años,A estrenar,1,,,,Frío y calor,1,1,Gas natural,0,0,,,https://fotos.imghs.net/l/525625/29212667670.525625/525625_29212667670_9_20221128115728709.jpg,,,POINT EMPTY
1,https://www.pisos.com/alquilar/piso-villaverde_san_andres28021-31666981003_100500/,875.0,Piso en alquiler en Calle de Villaveza,San Andrés (Distrito Villaverde. Madrid Capital),90.0,,3.0,1.0,3.0,,En buen estado,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/256/1005_2110_21100022_256_1_2023020715022812764.jpeg,40.422278,-3.687616,POINT (-3.687616 40.422278)
1,https://www.pisos.com/alquilar/piso-cerro_el_molino28941-32572008319_100500/,870.0,Piso en alquiler en Calle de Villaviciosa de Odón,Cerro-El Molino (Fuenlabrada),69.0,,3.0,1.0,3.0,,En buen estado,,,,,,0,0,,1,0,,,https://fotos.imghs.net/l/1005/037/1005_2001_20010007_37_1_2023031613032414827.jpeg,40.357061,-3.880261,POINT (-3.880261 40.357061)
1,https://www.pisos.com/alquilar/piso-chamartin_ciudad_jardin28002-32551975574_100500/,1000.0,"Piso en alquiler en Calle de Vinaroz, 32",Ciudad Jardín (Distrito Chamartín. Madrid Capital),63.0,58.0,2.0,1.0,,,En buen estado,,Sur,,,,1,1,Central,0,0,,,https://fotos.imghs.net/l/1005/578/1005_100800578_1_2023031422032955546.jpg,40.447111,-3.676526,POINT (-3.676526 40.447111)
