provincia;poblacion;codigopostalid;lat;lon
Alicante/Alacant;"Gata de Gorgos";03740;0.084274950;38.773210100
Alicante/Alacant;Gaianes;03840;-0.407557680;38.813111140
Alicante/Alacant;Gorga;03811;-0.356717350;38.718334450
Alicante/Alacant;"Granja de Rocamora";03348;-0.890016740;38.152627790
Alicante/Alacant;"el Castell de Guadalest";03517;-0.197352390;38.676942130
Alicante/Alacant;"Guardamar del Segura";03140;-0.654770350;38.089880710
Alicante/Alacant;"el Fondó de les Neus/Hondón de las Nieves";03688;-0.854866370;38.308556950
Alicante/Alacant;"el Fondó de les Neus/Hondón de las Nieves";03689;-0.854866370;38.308556950
Alicante/Alacant;"Hondón de los Frailes";03689;-0.926994870;38.273585590
Alicante/Alacant;Ibi;03440;-0.574664820;38.627456820
Alicante/Alacant;Jacarilla;03310;-0.866356370;38.060700410
Alicante/Alacant;Xaló;03727;-0.011920720;38.740699060
Alicante/Alacant;Jávea/Xàbia;03730;0.163400670;38.789258370
Alicante/Alacant;Jávea/Xàbia;03737;0.163400670;38.789258370
Alicante/Alacant;Jávea/Xàbia;03738;0.163400670;38.789258370
Alicante/Alacant;Jávea/Xàbia;03739;0.163400670;38.789258370
Alicante/Alacant;Jijona/Xixona;03100;-0.507912780;38.539025090
Alicante/Alacant;Lorcha/l'Orxa;03860;-0.311251160;38.844034130
Alicante/Alacant;Llíber;03729;0.006304000;38.743471370
Alicante/Alacant;Millena;03812;-0.363374820;38.730873230
Alicante/Alacant;"Monforte del Cid";03670;-0.729891870;38.379280970
Alicante/Alacant;"Monforte del Cid";03679;-0.729891870;38.379280970
Alicante/Alacant;Monóvar/Monòver;03640;-0.837805330;38.437215790
Alicante/Alacant;Monóvar/Monòver;03649;-0.837805330;38.437215790
Alicante/Alacant;Mutxamel;03110;-0.445223310;38.413683960
Alicante/Alacant;Murla;03792;-0.083068740;38.759588830
Alicante/Alacant;"Muro de Alcoy";03830;-0.435704400;38.779981920
Alicante/Alacant;"Muro de Alcoy";03839;-0.435704400;38.779981920
Alicante/Alacant;Novelda;03660;-0.765397820;38.386063820
Alicante/Alacant;"la Nucia";03530;-0.122897480;38.617616230
Alicante/Alacant;Ondara;03760;0.017643670;38.826924590
Alicante/Alacant;Onil;03430;-0.674046300;38.629520920
Alicante/Alacant;Orba;03790;-0.063712530;38.780392330
Alicante/Alacant;Orba;03791;-0.063712530;38.780392330
Alicante/Alacant;Orba;03792;-0.063712530;38.780392330
Alicante/Alacant;Orba;03795;-0.063712530;38.780392330
Alicante/Alacant;Orxeta;03579;-0.261859800;38.564003840
Alicante/Alacant;Orihuela;03189;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03191;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03192;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03300;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03310;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03311;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03312;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03313;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03314;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03315;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03316;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03369;-0.946645720;38.085741170
Alicante/Alacant;Orihuela;03689;-0.946645720;38.085741170
Alicante/Alacant;Parcent;03792;-0.064467880;38.745716950
Alicante/Alacant;Pedreguer;03750;0.034324680;38.793538300
Alicante/Alacant;Pego;03780;-0.118031720;38.842017140
Alicante/Alacant;Penàguila;03815;-0.358816250;38.679441950
Alicante/Alacant;Petrer;03610;-0.769537120;38.484800430
Alicante/Alacant;"el Pinós/Pinoso";03650;-1.041953990;38.404411770
Alicante/Alacant;"el Pinós/Pinoso";03657;-1.041953990;38.404411770
Alicante/Alacant;"el Pinós/Pinoso";03658;-1.041953990;38.404411770
Alicante/Alacant;"el Pinós/Pinoso";03659;-1.041953990;38.404411770
Alicante/Alacant;Planes;03828;-0.344785350;38.785834290
Alicante/Alacant;Polop;03520;-0.126547230;38.622553140
Alicante/Alacant;Rafal;03369;-0.848890510;38.104807130
Alicante/Alacant;"el Ràfol d'Almúnia";03769;-0.052800180;38.820667270
Alicante/Alacant;Redován;03370;-0.905248650;38.114035300
Alicante/Alacant;Relleu;03578;-0.310863890;38.587278230
Alicante/Alacant;Rojales;03170;-0.723186600;38.088920370
Alicante/Alacant;"la Romana";03669;-0.896013800;38.367423710
Alicante/Alacant;Sagra;03795;-0.065121990;38.811428070
Alicante/Alacant;Salinas;03409;-0.912781220;38.520069950
Alicante/Alacant;Salinas;03638;-0.912781220;38.520069950
Alicante/Alacant;Salinas;03658;-0.912781220;38.520069950
Alicante/Alacant;"Sanet y Negrals";03769;-0.033733550;38.819166330
Alicante/Alacant;"San Fulgencio";03177;-0.718790250;38.112227650
Alicante/Alacant;"Sant Joan d'Alacant";03550;-0.436606940;38.401511920
Alicante/Alacant;"San Miguel de Salinas";03193;-0.789305540;37.977138110
Alicante/Alacant;"Santa Pola";03130;-0.555280610;38.193115500
Alicante/Alacant;"San Vicente del Raspeig/Sant Vicent del Raspeig";03690;-0.524990720;38.396133480
Alicante/Alacant;Sax;03630;-0.816923280;38.538495570
Alicante/Alacant;Sella;03579;-0.272180870;38.608122450
Alicante/Alacant;Senija;03729;0.041753280;38.728265980
Alicante/Alacant;Tàrbena;03518;-0.101939400;38.693633370
Alicante/Alacant;Teulada;03724;0.102319460;38.729117330
Alicante/Alacant;Teulada;03725;0.102319460;38.729117330
Alicante/Alacant;Tibi;03109;-0.577992410;38.531252360
Alicante/Alacant;Tollos;03813;-0.274179740;38.757007850
Alicante/Alacant;Tormos;03795;-0.072322600;38.802050240
Alicante/Alacant;"Torremanzanas/la Torre de les Maçanes";03108;-0.418851760;38.606767440
Alicante/Alacant;Torrevieja;03180;-0.683026080;37.977758730
Alicante/Alacant;Torrevieja;03181;-0.683026080;37.977758730
Alicante/Alacant;Torrevieja;03182;-0.683026080;37.977758730
Alicante/Alacant;Torrevieja;03183;-0.683026080;37.977758730
Alicante/Alacant;Torrevieja;03184;-0.683026080;37.977758730
Alicante/Alacant;Torrevieja;03185;-0.683026080;37.977758730
Alicante/Alacant;Torrevieja;03186;-0.683026080;37.977758730
Alicante/Alacant;Torrevieja;03188;-0.683026080;37.977758730
Alicante/Alacant;"la Vall d'Alcalà";03788;-0.252014890;38.794562370
Alicante/Alacant;"la Vall d'Ebo";03789;-0.159851390;38.805744260
Alicante/Alacant;"Vall de Gallinera";03787;-0.221741050;38.822009230
Alicante/Alacant;"Vall de Gallinera";03788;-0.221741050;38.822009230
Alicante/Alacant;"la Vall de Laguar";03791;-0.109446620;38.777434270
Alicante/Alacant;"el Verger";03770;0.010120980;38.842903380
Alicante/Alacant;"Villajoyosa/la Vila Joiosa";03570;-0.231928800;38.505456110
Alicante/Alacant;Villena;03400;-0.861383430;38.629638110
Alicante/Alacant;Villena;03408;-0.861383430;38.629638110
Alicante/Alacant;Villena;03409;-0.861383430;38.629638110
Alicante/Alacant;Villena;03639;-0.861383430;38.629638110
Alicante/Alacant;"els Poblets";03779;0.016801870;38.851164360
Alicante/Alacant;"Pilar de la Horadada";03190;-0.792427830;37.863725540
Alicante/Alacant;"Pilar de la Horadada";03191;-0.792427830;37.863725540
Alicante/Alacant;"Los Montesinos";03187;-0.743647740;38.027499210
Alicante/Alacant;"San Isidro";03349;-0.838365880;38.171232850
Almería;Abla;04510;-2.779539530;37.141209900
Almería;Abrucena;04520;-2.797466900;37.132182850
Almería;Abrucena;04533;-2.797466900;37.132182850
Almería;Adra;04770;-3.023302570;36.748683250
Almería;Adra;04778;-3.023302570;36.748683250
Almería;Adra;04779;-3.023302570;36.748683250
Almería;Albánchez;04857;-2.181358540;37.286861670
Almería;Albánchez;04858;-2.181358540;37.286861670
Almería;Alboloduy;04531;-2.621685710;37.033396290
Almería;Alboloduy;04558;-2.621685710;37.033396290
Almería;Albox;04600;-2.147991330;37.388507580
Almería;Albox;04692;-2.147991330;37.388507580
Almería;Albox;04800;-2.147991330;37.388507580
Almería;Albox;04812;-2.147991330;37.388507580
Almería;Albox;04813;-2.147991330;37.388507580
Almería;Albox;04814;-2.147991330;37.388507580
Almería;Alcolea;04480;-2.960666370;36.973619570
Almería;Alcolea;04768;-2.960666370;36.973619570
Almería;Alcóntar;04897;-2.597568790;37.336117960
Almería;Alcóntar;04898;-2.597568790;37.336117960
Almería;"Alcudia de Monteagud";04276;-2.266789690;37.235871930
Almería;Alhabia;04567;-2.587020930;36.989912420
Almería;"Alhama de Almería";04400;-2.569776480;36.957182810
Almería;Alicún;04409;-2.602155170;36.966716070
Almería;Almería;04001;-2.464131880;36.838923620
Almería;Almería;04002;-2.464131880;36.838923620
Almería;Almería;04003;-2.464131880;36.838923620
Almería;Almería;04004;-2.464131880;36.838923620
Almería;Almería;04005;-2.464131880;36.838923620
Almería;Almería;04006;-2.464131880;36.838923620
Almería;Almería;04007;-2.464131880;36.838923620
Almería;Almería;04008;-2.464131880;36.838923620
Almería;Almería;04009;-2.464131880;36.838923620
Almería;Almería;04120;-2.464131880;36.838923620
Almería;Almería;04130;-2.464131880;36.838923620
Almería;Almería;04131;-2.464131880;36.838923620
Almería;Almería;04150;-2.464131880;36.838923620
Almería;Almería;04160;-2.464131880;36.838923620
Almería;Almócita;04458;-2.789843970;37.002742510
Almería;Alsodux;04568;-2.594646380;37.001359990
Almería;Antas;04628;-1.917153150;37.244591750
Almería;Antas;04629;-1.917153150;37.244591750
Almería;Arboleas;04660;-2.075464600;37.351160110
Almería;"Armuña de Almanzora";04888;-2.411355550;37.349822020
Almería;Bacares;04889;-2.453187490;37.261200590
Almería;Bayárcal;04479;-2.995626170;37.030182670
Almería;Bayárcal;04779;-2.995626170;37.030182670
Almería;Bayarque;04888;-2.435943640;37.330688640
Almería;Bédar;04288;-1.981822320;37.190308330
Almería;Bédar;04289;-1.981822320;37.190308330
Almería;Beires;04458;-2.791525160;37.012643260
Almería;Benahadux;04410;-2.450673450;36.924968860
Almería;Benitagla;04276;-2.238347840;37.231239410
Almería;Benizalón;04274;-2.240678150;37.212460440
Almería;Benizalón;04276;-2.240678150;37.212460440
Almería;Bentarique;04569;-2.618896920;36.986314380
Almería;Berja;04713;-2.949482070;36.847321470
Almería;Berja;04760;-2.949482070;36.847321470
Almería;Berja;04768;-2.949482070;36.847321470
Almería;Berja;04769;-2.949482070;36.847321470
Almería;Canjáyar;04450;-2.739443780;37.010069730
Almería;Cantoria;04815;-2.193249780;37.352193710
Almería;Cantoria;04850;-2.193249780;37.352193710
Almería;Cantoria;04858;-2.193249780;37.352193710
Almería;Carboneras;04140;-1.893496480;36.997423910
Almería;Carboneras;04149;-1.893496480;36.997423910
Almería;"Castro de Filabres";04212;-2.439126760;37.184849360
Almería;Cóbdar;04859;-2.210017780;37.261574530
Almería;"Cuevas del Almanzora";04610;-1.879918060;37.296731300
Almería;"Cuevas del Almanzora";04616;-1.879918060;37.296731300
Almería;"Cuevas del Almanzora";04617;-1.879918060;37.296731300
Almería;"Cuevas del Almanzora";04618;-1.879918060;37.296731300
Almería;"Cuevas del Almanzora";04619;-1.879918060;37.296731300
Almería;"Cuevas del Almanzora";04647;-1.879918060;37.296731300
Almería;"Cuevas del Almanzora";04648;-1.879918060;37.296731300
Almería;Chercos;04859;-2.266463830;37.254357360
Almería;Chirivel;04825;-2.266585410;37.595124730
Almería;Dalías;04750;-2.871110550;36.820784290
Almería;Enix;04729;-2.601758460;36.876939300
Almería;Felix;04728;-2.658616220;36.868985670
Almería;Fines;04869;-2.263629000;37.358872540
Almería;Fiñana;04500;-2.841788520;37.171354380
Almería;Fondón;04460;-2.859189060;36.979931670
Almería;Fondón;04479;-2.859189060;36.979931670
Almería;Gádor;04560;-2.492793220;36.953092300
Almería;"Los Gallardos";04280;-1.941700200;37.170270550
Almería;"Los Gallardos";04288;-1.941700200;37.170270550
Almería;"Los Gallardos";04289;-1.941700200;37.170270550
Almería;Garrucha;04630;-1.823477430;37.179719400
Almería;Gérgal;04549;-2.539053310;37.120839040
Almería;Gérgal;04550;-2.539053310;37.120839040
Almería;Gérgal;04558;-2.539053310;37.120839040
Almería;Gérgal;04559;-2.539053310;37.120839040
Almería;Huécija;04409;-2.609944870;36.968022030
Almería;"Huércal de Almería";04230;-2.435997150;36.884064320
Almería;Huércal-Overa;04600;-1.943031000;37.389376190
Almería;Huércal-Overa;04662;-1.943031000;37.389376190
Almería;Huércal-Overa;04690;-1.943031000;37.389376190
Almería;Huércal-Overa;04691;-1.943031000;37.389376190
Almería;Huércal-Overa;04692;-1.943031000;37.389376190
Almería;Huércal-Overa;04693;-1.943031000;37.389376190
Almería;Huércal-Overa;04694;-1.943031000;37.389376190
Almería;Huércal-Overa;04964;-1.943031000;37.389376190
Almería;Íllar;04431;-2.638860010;36.984961700
Almería;Instinción;04430;-2.659790910;36.993190770
Almería;Laroya;04868;-2.332085100;37.296047680
Almería;"Láujar de Andarax";04470;-2.889033310;36.994567260
Almería;Líjar;04859;-2.219991310;37.295018810
Almería;Lubrín;04271;-2.065920320;37.216483530
Almería;"Lucainena de las Torres";04114;-2.201186500;37.040267700
Almería;"Lucainena de las Torres";04210;-2.201186500;37.040267700
Almería;"Lucainena de las Torres";04211;-2.201186500;37.040267700
Almería;Lúcar;04877;-2.424943560;37.400816420
Almería;Lúcar;04887;-2.424943560;37.400816420
Almería;Macael;04867;-2.304322290;37.332330310
Almería;María;04838;-2.164797930;37.711554400
Almería;María;04839;-2.164797930;37.711554400
Almería;Mojácar;04638;-1.850167980;37.140087070
Almería;Mojácar;04639;-1.850167980;37.140087070
Almería;Nacimiento;04540;-2.647922930;37.105023450
Almería;Níjar;04100;-2.206110690;36.965807490
Almería;Níjar;04110;-2.206110690;36.965807490
Almería;Níjar;04113;-2.206110690;36.965807490
Almería;Níjar;04114;-2.206110690;36.965807490
Almería;Níjar;04115;-2.206110690;36.965807490
Almería;Níjar;04116;-2.206110690;36.965807490
Almería;Níjar;04117;-2.206110690;36.965807490
Almería;Níjar;04118;-2.206110690;36.965807490
Almería;Níjar;04119;-2.206110690;36.965807490
Almería;Níjar;04147;-2.206110690;36.965807490
Almería;Níjar;04149;-2.206110690;36.965807490
Almería;Níjar;04151;-2.206110690;36.965807490
Almería;Níjar;04188;-2.206110690;36.965807490
Almería;Ohanes;04459;-2.745520240;37.038297860
Almería;"Olula de Castro";04212;-2.473871440;37.175174690
Almería;"Olula del Río";04860;-2.297355060;37.353173900
Almería;Oria;04640;-2.296021310;37.483601630
Almería;Oria;04810;-2.296021310;37.483601630
Almería;Oria;04811;-2.296021310;37.483601630
Almería;Oria;04813;-2.296021310;37.483601630
Almería;Oria;04899;-2.296021310;37.483601630
Almería;Padules;04458;-2.774098530;36.998629870
Almería;Partaloa;04810;-2.226264300;37.406054560
Almería;"Paterna del Río";04479;-2.953130890;37.021627180
Almería;"Paterna del Río";04779;-2.953130890;37.021627180
Almería;Pechina;04250;-2.441051750;36.915675050
Almería;Pechina;04259;-2.441051750;36.915675050
Almería;Pulpí;04640;-1.745159000;37.412110310
Almería;Pulpí;04647;-1.745159000;37.412110310
Almería;Pulpí;04648;-1.745159000;37.412110310
Almería;Pulpí;04649;-1.745159000;37.412110310
Almería;Purchena;04870;-2.361663350;37.347310410
Almería;Rágol;04440;-2.681235140;36.995323800
Almería;Rioja;04260;-2.463899120;36.942679690
Almería;"Roquetas de Mar";04720;-2.615057600;36.764678540
Almería;"Roquetas de Mar";04740;-2.615057600;36.764678540
Almería;"Roquetas de Mar";04741;-2.615057600;36.764678540
Almería;"Roquetas de Mar";04743;-2.615057600;36.764678540
Almería;"Santa Cruz de Marchena";04568;-2.602982890;37.017001090
Almería;"Santa Fe de Mondújar";04420;-2.531312400;36.974254460
Almería;Senés;04213;-2.347261770;37.204470080
Almería;Serón;04890;-2.509912570;37.342952930
Almería;Serón;04897;-2.509912570;37.342952930
Almería;Serón;04898;-2.509912570;37.342952930
Almería;Serón;04899;-2.509912570;37.342952930
Almería;Sierro;04878;-2.398642850;37.321445670
Almería;Somontín;04877;-2.387456750;37.390947210
Almería;Sorbas;04149;-2.124113000;37.098215380
Almería;Sorbas;04248;-2.124113000;37.098215380
Almería;Sorbas;04270;-2.124113000;37.098215380
Almería;Sorbas;04271;-2.124113000;37.098215380
Almería;Sorbas;04277;-2.124113000;37.098215380
Almería;Sorbas;04278;-2.124113000;37.098215380
Almería;Sorbas;04279;-2.124113000;37.098215380
Almería;Sorbas;04289;-2.124113000;37.098215380
Almería;Suflí;04878;-2.390143650;37.338230850
Almería;Tabernas;04200;-2.391506250;37.049844270
Almería;Tabernas;04211;-2.391506250;37.049844270
Almería;Taberno;04661;-2.077708370;37.469308630
Almería;Taberno;04692;-2.077708370;37.469308630
Almería;Tahal;04275;-2.284735640;37.227707020
Almería;Tahal;04279;-2.284735640;37.227707020
Almería;Terque;04569;-2.596088500;36.983741790
Almería;Terque;04659;-2.596088500;36.983741790
Almería;Tíjola;04275;-2.438855420;37.344385430
Almería;Tíjola;04880;-2.438855420;37.344385430
Almería;Tíjola;04887;-2.438855420;37.344385430
Almería;Tíjola;04889;-2.438855420;37.344385430
Almería;Turre;04639;-1.894263920;37.152864460
Almería;Turrillas;04211;-2.265122690;37.029900400
Almería;"Uleila del Campo";04274;-2.203513700;37.185255620
Almería;"Uleila del Campo";04279;-2.203513700;37.185255620
Almería;Urrácal;04879;-2.365180230;37.397508650
Almería;Velefique;04212;-2.401924930;37.194924990
Almería;Vélez-Blanco;04829;-2.096081110;37.690858530
Almería;Vélez-Blanco;04830;-2.096081110;37.690858530
Almería;Vélez-Blanco;04839;-2.096081110;37.690858530
Almería;Vélez-Rubio;04820;-2.074155580;37.647994150
Almería;Vélez-Rubio;04826;-2.074155580;37.647994150
Almería;Vélez-Rubio;04827;-2.074155580;37.647994150
Almería;Vélez-Rubio;04828;-2.074155580;37.647994150
Almería;Vélez-Rubio;04829;-2.074155580;37.647994150
Almería;Vera;04620;-1.868775070;37.246753250
Almería;Viator;04240;-2.427812710;36.889064230
Almería;Vícar;04727;-2.643927460;36.830846580
Almería;Vícar;04738;-2.643927460;36.830846580
Almería;Zurgena;04650;-2.039932350;37.342341060
Almería;Zurgena;04661;-2.039932350;37.342341060
Almería;Zurgena;04662;-2.039932350;37.342341060
Almería;"Las Tres Villas";04530;-2.712161160;37.135169470
Almería;"Las Tres Villas";04532;-2.712161160;37.135169470
Almería;"El Ejido";04700;-2.814908380;36.775761370
Almería;"El Ejido";04710;-2.814908380;36.775761370
Almería;"El Ejido";04711;-2.814908380;36.775761370
Almería;"El Ejido";04712;-2.814908380;36.775761370
Almería;"El Ejido";04715;-2.814908380;36.775761370
Almería;"El Ejido";04716;-2.814908380;36.775761370
Almería;"La Mojonera";04745;-2.683088030;36.754567050
Almería;"La Mojonera";04746;-2.683088030;36.754567050
Ávila;Adanero;05296;-4.603775420;40.944235570
Ávila;"La Adrada";05430;-4.637460330;40.301363810
Ávila;Albornos;05358;-4.886270990;40.835452610
Ávila;"Aldeanueva de Santa Cruz";05580;-5.419592040;40.381960060
Ávila;Aldeaseca;05212;-4.817519470;41.049201540
Ávila;"La Aldehuela";05593;-5.408429040;40.409486870
Ávila;Amavida;05560;-5.061232390;40.571481960
Ávila;"El Arenal";05416;-5.086853610;40.265211960
Ávila;"Arenas de San Pedro";05400;-5.091146100;40.208688420
Ávila;"Arenas de San Pedro";05418;-5.091146100;40.208688420
Ávila;Arevalillo;05153;-5.371997510;40.587063090
Ávila;Arévalo;05200;-4.718924720;41.065504830
Ávila;Aveinte;05340;-4.837600710;40.783145810
Ávila;Aveinte;05357;-4.837600710;40.783145810
Ávila;Avellaneda;05580;-5.388060130;40.388659690
Ávila;Ávila;05001;-4.697712770;40.655869580
Ávila;Ávila;05002;-4.697712770;40.655869580
Ávila;Ávila;05003;-4.697712770;40.655869580
Ávila;Ávila;05004;-4.697712770;40.655869580
Ávila;Ávila;05005;-4.697712770;40.655869580
Ávila;Ávila;05160;-4.697712770;40.655869580
Ávila;Ávila;05194;-4.697712770;40.655869580
Ávila;Ávila;05195;-4.697712770;40.655869580
Ávila;Ávila;05197;-4.697712770;40.655869580
Ávila;"El Barco de Ávila";05600;-5.527040930;40.355763490
Ávila;"El Barraco";05110;-4.641142160;40.476078930
Ávila;"El Barraco";05278;-4.641142160;40.476078930
Ávila;Barromán;05229;-4.931357360;41.065680020
Ávila;Becedas;05610;-5.634560790;40.405156510
Ávila;Becedas;05694;-5.634560790;40.405156510
Ávila;Becedillas;05153;-5.330911240;40.538626760
Ávila;"Bercial de Zapardiel";05229;-4.970729410;41.046214760
Ávila;"Las Berlanas";05162;-4.761168730;40.803560510
